,Unnamed: 0,URL(currentwebsite)
672,672,https://www.ema.europa.eu/en/documents/product-information/matever-epar-product-information_en.pdf
673,673,https://www.ema.europa.eu/en/documents/product-information/talmanco-epar-product-information_en.pdf
674,674,https://www.ema.europa.eu/en/documents/product-information/desloratadine-teva-epar-product-information_en.pdf
675,675,https://www.ema.europa.eu/en/documents/product-information/desloratadine-actavis-epar-product-information_en.pdf
676,676,https://www.ema.europa.eu/en/documents/product-information/dasselta-epar-product-information_en.pdf
677,677,https://www.ema.europa.eu/en/documents/product-information/qtern-epar-product-information_en.pdf
678,678,https://www.ema.europa.eu/en/documents/product-information/aerinaze-epar-product-information_en.pdf
680,680,https://www.ema.europa.eu/en/documents/product-information/bosulif-epar-product-information_en.pdf
681,681,https://www.ema.europa.eu/en/documents/product-information/roteas-epar-product-information_en.pdf
682,682,https://www.ema.europa.eu/en/documents/product-information/lixiana-epar-product-information_en.pdf
683,683,https://www.ema.europa.eu/en/documents/product-information/flixabi-epar-product-information_en.pdf
684,684,https://www.ema.europa.eu/en/documents/product-information/deferiprone-lipomed-epar-product-information_en.pdf
685,685,https://www.ema.europa.eu/en/documents/product-information/xromi-epar-product-information_en.pdf
687,687,https://www.ema.europa.eu/en/documents/product-information/travatan-epar-product-information_en.pdf
688,688,https://www.ema.europa.eu/en/documents/product-information/evista-epar-product-information_en.pdf
689,689,https://www.ema.europa.eu/en/documents/product-information/reagila-epar-product-information_en.pdf
690,690,https://www.ema.europa.eu/en/documents/product-information/symkevi-epar-product-information_en.pdf
691,691,https://www.ema.europa.eu/en/documents/product-information/ajovy-epar-product-information_en.pdf
693,693,https://www.ema.europa.eu/documents/product-information/ponvory-epar-product-information_en.pdf
694,694,https://www.ema.europa.eu/en/documents/product-information/efficib-epar-product-information_en.pdf
695,695,https://www.ema.europa.eu/en/documents/product-information/janumet-epar-product-information_en.pdf
696,696,https://www.ema.europa.eu/en/documents/product-information/temozolomide-hexal-epar-product-information_en.pdf
697,697,https://www.ema.europa.eu/en/documents/product-information/temozolomide-sandoz-epar-product-information_en.pdf
698,698,https://www.ema.europa.eu/en/documents/product-information/glyxambi-epar-product-information_en.pdf
699,699,https://www.ema.europa.eu/en/documents/product-information/synjardy-epar-product-information_en.pdf
700,700,https://www.ema.europa.eu/en/documents/product-information/lysodren-epar-product-information_en.pdf
701,701,https://www.ema.europa.eu/en/documents/product-information/erbitux-epar-product-information_en.pdf
702,702,https://www.ema.europa.eu/en/documents/product-information/nimenrix-epar-product-information_en.pdf
703,703,https://www.ema.europa.eu/en/documents/product-information/firdapse-epar-product-information_en.pdf
704,704,https://www.ema.europa.eu/en/documents/product-information/velphoro-epar-product-information_en.pdf
705,705,https://www.ema.europa.eu/en/documents/product-information/tecfidera-epar-product-information_en.pdf
706,706,https://www.ema.europa.eu/en/documents/product-information/amifampridine-serb-epar-product-information_en.pdf
707,707,https://www.ema.europa.eu/en/documents/product-information/actos-epar-product-information_en.pdf
711,711,https://www.ema.europa.eu/en/documents/product-information/pantozol-control-epar-product-information_en.pdf
712,712,https://www.ema.europa.eu/en/documents/product-information/somac-control-epar-product-information_en.pdf
713,713,https://www.ema.europa.eu/en/documents/product-information/controloc-control-epar-product-information_en.pdf
714,714,https://www.ema.europa.eu/en/documents/product-information/xolair-epar-product-information_en.pdf
715,715,https://www.ema.europa.eu/en/documents/product-information/zessly-epar-product-information_en.pdf
716,716,https://www.ema.europa.eu/en/documents/product-information/riltrava-aerosphere-epar-product-information_en.pdf
717,717,https://www.ema.europa.eu/en/documents/product-information/trixeo-aerosphere-epar-product-information_en.pdf
718,718,https://www.ema.europa.eu/en/documents/product-information/breyanzi-epar-product-information_en.pdf
719,719,https://www.ema.europa.eu/en/documents/product-information/xospata-epar-product-information_en.pdf
720,720,https://www.ema.europa.eu/en/documents/product-information/menquadfi-epar-product-information_en.pdf
721,721,https://www.ema.europa.eu/en/documents/product-information/apixaban-accord-epar-product-information_en.pdf
722,722,https://www.ema.europa.eu/en/documents/product-information/prehevbri-epar-product-information_en.pdf
723,723,https://www.ema.europa.eu/en/documents/product-information/ayvakyt-epar-product-information_en.pdf
724,724,https://www.ema.europa.eu/en/documents/product-information/padcev-epar-product-information_en.pdf
725,725,https://www.ema.europa.eu/documents/product-information/alunbrig-epar-product-information_en.pdf
727,727,https://www.ema.europa.eu/en/documents/product-information/selincro-epar-product-information_en.pdf
728,728,https://www.ema.europa.eu/en/documents/product-information/bimzelx-epar-product-information_en.pdf
730,730,https://www.ema.europa.eu/en/documents/product-information/deferasirox-mylan-epar-product-information_en.pdf
731,731,https://www.ema.europa.eu/en/documents/product-information/leflunomide-ratiopharm-epar-product-information_en.pdf
732,732,https://www.ema.europa.eu/en/documents/product-information/leflunomide-medac-epar-product-information_en.pdf
735,735,https://www.ema.europa.eu/en/documents/product-information/arsenic-trioxide-mylan-epar-product-information_en.pdf
736,736,https://www.ema.europa.eu/en/documents/product-information/ongentys-epar-product-information_en.pdf
737,737,https://www.ema.europa.eu/en/documents/product-information/voncento-epar-product-information_en.pdf
738,738,https://www.ema.europa.eu/en/documents/product-information/abraxane-epar-product-information_en.pdf
739,739,https://www.ema.europa.eu/en/documents/product-information/zytiga-epar-product-information_en.pdf
740,740,https://www.ema.europa.eu/en/documents/product-information/axumin-epar-product-information_en.pdf
741,741,https://www.ema.europa.eu/en/documents/product-information/ozawade-epar-product-information_en.pdf
742,742,https://www.ema.europa.eu/en/documents/product-information/arsenic-trioxide-accord-epar-product-information_en.pdf
743,743,https://www.ema.europa.eu/en/documents/product-information/inflectra-epar-product-information_en.pdf
744,744,https://www.ema.europa.eu/en/documents/product-information/galafold-epar-product-information_en.pdf
745,745,https://www.ema.europa.eu/en/documents/product-information/taltz-epar-product-information_en.pdf
746,746,https://www.ema.europa.eu/en/documents/product-information/kevzara-epar-product-information_en.pdf
747,747,https://www.ema.europa.eu/en/documents/product-information/infanrix-hexa-epar-product-information_en.pdf
748,748,https://www.ema.europa.eu/en/documents/product-information/kyntheum-epar-product-information_en.pdf
749,749,https://www.ema.europa.eu/en/documents/product-information/fampridine-accord-epar-product-information_en.pdf
750,750,https://www.ema.europa.eu/en/documents/product-information/rivastigmine-actavis-epar-product-information_en.pdf
751,751,https://www.ema.europa.eu/en/documents/product-information/mavenclad-epar-product-information_en.pdf
752,752,https://www.ema.europa.eu/en/documents/product-information/gazyvaro-epar-product-information_en.pdf
753,753,https://www.ema.europa.eu/en/documents/product-information/vfend-epar-product-information_en.pdf
754,754,https://www.ema.europa.eu/documents/product-information/tepmetko-epar-product-information_en.pdf
755,755,https://www.ema.europa.eu/en/documents/product-information/pregabalin-zentiva-ks-epar-product-information_en.pdf
756,756,https://www.ema.europa.eu/en/documents/product-information/fampyra-epar-product-information_en.pdf
757,757,https://www.ema.europa.eu/en/documents/product-information/cervarix-epar-product-information_en.pdf
759,759,https://www.ema.europa.eu/en/documents/product-information/pregabalin-zentiva-epar-product-information_en.pdf
760,760,https://www.ema.europa.eu/documents/product-information/brukinsa-epar-product-information_en.pdf
761,761,https://www.ema.europa.eu/en/documents/product-information/alimta-epar-product-information_en.pdf
762,762,https://www.ema.europa.eu/en/documents/product-information/ultomiris-epar-product-information_en.pdf
763,763,https://www.ema.europa.eu/documents/product-information/lydisilka-epar-product-information_en.pdf
764,764,https://www.ema.europa.eu/documents/product-information/drovelis-epar-product-information_en.pdf
765,765,https://www.ema.europa.eu/documents/product-information/poteligeo-epar-product-information_en.pdf
766,766,https://www.ema.europa.eu/en/documents/product-information/brilique-epar-product-information_en.pdf
767,767,https://www.ema.europa.eu/en/documents/product-information/sibnayal-epar-product-information_en.pdf
769,769,https://www.ema.europa.eu/en/documents/product-information/arsenic-trioxide-medac-epar-product-information_en.pdf
770,770,https://www.ema.europa.eu/en/documents/product-information/ofev-epar-product-information_en.pdf
771,771,https://www.ema.europa.eu/en/documents/product-information/voriconazole-accord-epar-product-information_en.pdf
774,774,https://www.ema.europa.eu/en/documents/product-information/simbrinza-epar-product-information_en.pdf
775,775,https://www.ema.europa.eu/en/documents/product-information/zinplava-epar-product-information_en.pdf
776,776,https://www.ema.europa.eu/en/documents/product-information/duloxetine-mylan-epar-product-information_en.pdf
777,777,https://www.ema.europa.eu/documents/product-information/kimmtrak-epar-product-information_en.pdf
778,778,https://www.ema.europa.eu/en/documents/product-information/nutropinaq-epar-product-information_en.pdf
779,779,https://www.ema.europa.eu/en/documents/product-information/nustendi-epar-product-information_en.pdf
780,780,https://www.ema.europa.eu/en/documents/product-information/imlygic-epar-product-information_en.pdf
781,781,https://www.ema.europa.eu/en/documents/product-information/pregabalin-accord-epar-product-information_en.pdf
782,782,https://www.ema.europa.eu/documents/product-information/verzenios-epar-product-information_en.pdf
783,783,https://www.ema.europa.eu/en/documents/product-information/nubeqa-epar-product-information_en.pdf
784,784,https://www.ema.europa.eu/en/documents/product-information/memantine-merz-epar-product-information_en.pdf
785,785,https://www.ema.europa.eu/en/documents/product-information/nulojix-epar-product-information_en.pdf
786,786,https://www.ema.europa.eu/en/documents/product-information/oxbryta-epar-product-information_en.pdf
787,787,https://www.ema.europa.eu/en/documents/product-information/eptifibatide-accord-epar-product-information_en.pdf
788,788,https://www.ema.europa.eu/en/documents/product-information/dexmedetomidine-accord-epar-product-information_en.pdf
790,790,https://www.ema.europa.eu/en/documents/product-information/byooviz-epar-product-information_en.pdf
791,791,https://www.ema.europa.eu/en/documents/product-information/toujeo-epar-product-information_en.pdf
792,792,https://www.ema.europa.eu/en/documents/product-information/multaq-epar-product-information_en.pdf
793,793,https://www.ema.europa.eu/en/documents/product-information/abilify-epar-product-information_en.pdf
794,794,https://www.ema.europa.eu/en/documents/product-information/cabazitaxel-accord-epar-product-information_en.pdf
795,795,https://www.ema.europa.eu/en/documents/product-information/nilemdo-epar-product-information_en.pdf
796,796,https://www.ema.europa.eu/en/documents/product-information/insulin-lispro-sanofi-epar-product-information_en.pdf
797,797,https://www.ema.europa.eu/en/documents/product-information/febuxostat-krka-epar-product-information_en.pdf
798,798,https://www.ema.europa.eu/en/documents/product-information/abecma-epar-product-information_en.pdf
799,799,https://www.ema.europa.eu/en/documents/product-information/daptomycin-hospira-epar-product-information_en.pdf
800,800,https://www.ema.europa.eu/en/documents/product-information/dukoral-epar-product-information_en.pdf
801,801,https://www.ema.europa.eu/en/documents/product-information/nimvastid-epar-product-information_en.pdf
802,802,https://www.ema.europa.eu/en/documents/product-information/foclivia-epar-product-information_en.pdf
803,803,https://www.ema.europa.eu/en/documents/product-information/emadine-epar-product-information_en.pdf
804,804,https://www.ema.europa.eu/en/documents/product-information/urorec-epar-product-information_en.pdf
805,805,https://www.ema.europa.eu/en/documents/product-information/tresiba-epar-product-information_en.pdf
806,806,https://www.ema.europa.eu/en/documents/product-information/glivec-epar-product-information_en.pdf
807,807,https://www.ema.europa.eu/en/documents/product-information/farydak-epar-product-information_en.pdf
808,808,https://www.ema.europa.eu/en/documents/product-information/teysuno-epar-product-information_en.pdf
809,809,https://www.ema.europa.eu/en/documents/product-information/oxervate-epar-product-information_en.pdf
810,810,https://www.ema.europa.eu/en/documents/product-information/stimufend-epar-product-information_en.pdf
811,811,https://www.ema.europa.eu/en/documents/product-information/trimbow-epar-product-information_en.pdf
812,812,https://www.ema.europa.eu/en/documents/product-information/lumykras-epar-product-information_en.pdf
813,813,https://www.ema.europa.eu/en/documents/product-information/lenalidomide-accord-epar-product-information_en.pdf
814,814,https://www.ema.europa.eu/en/documents/product-information/tractocile-epar-product-information_en.pdf
815,815,https://www.ema.europa.eu/en/documents/product-information/avamys-epar-product-information_en.pdf
816,816,https://www.ema.europa.eu/en/documents/product-information/temomedac-epar-product-information_en.pdf
817,817,https://www.ema.europa.eu/en/documents/product-information/rivaroxaban-accord-epar-product-information_en.pdf
818,818,https://www.ema.europa.eu/en/documents/product-information/arava-epar-product-information_en.pdf
819,819,https://www.ema.europa.eu/en/documents/product-information/rekovelle-epar-product-information_en.pdf
820,820,https://www.ema.europa.eu/en/documents/product-information/bortezomib-accord-epar-product-information_en.pdf
821,821,https://www.ema.europa.eu/en/documents/product-information/yondelis-epar-product-information_en.pdf
823,823,https://www.ema.europa.eu/en/documents/product-information/zonegran-epar-product-information_en.pdf
825,825,https://www.ema.europa.eu/en/documents/product-information/kesimpta-epar-product-information_en.pdf
826,826,https://www.ema.europa.eu/en/documents/product-information/kerendia-epar-product-information_en.pdf
827,827,https://www.ema.europa.eu/en/documents/product-information/ameluz-epar-product-information_en.pdf
828,828,https://www.ema.europa.eu/en/documents/product-information/lojuxta-epar-product-information_en.pdf
829,829,https://www.ema.europa.eu/en/documents/product-information/viread-epar-product-information_en.pdf
830,830,https://www.ema.europa.eu/en/documents/product-information/novothirteen-epar-product-information_en.pdf
831,831,https://www.ema.europa.eu/en/documents/product-information/temozolomide-accord-epar-product-information_en.pdf
832,832,https://www.ema.europa.eu/en/documents/product-information/ronapreve-epar-product-information_en.pdf
833,833,https://www.ema.europa.eu/en/documents/product-information/integrilin-epar-product-information_en.pdf
834,834,https://www.ema.europa.eu/en/documents/product-information/latuda-epar-product-information_en.pdf
835,835,https://www.ema.europa.eu/en/documents/product-information/temozolomide-sun-epar-product-information_en.pdf
836,836,https://www.ema.europa.eu/en/documents/product-information/liprolog-epar-product-information_en.pdf
837,837,https://www.ema.europa.eu/en/documents/product-information/besponsa-epar-product-information_en.pdf
838,838,https://www.ema.europa.eu/en/documents/product-information/sivextro-epar-product-information_en.pdf
839,839,https://www.ema.europa.eu/en/documents/product-information/tyverb-epar-product-information_en.pdf
840,840,https://www.ema.europa.eu/en/documents/product-information/mirvaso-epar-product-information_en.pdf
841,841,https://www.ema.europa.eu/en/documents/product-information/pazenir-epar-product-information_en.pdf
842,842,https://www.ema.europa.eu/en/documents/product-information/zebinix-epar-product-information_en.pdf
843,843,https://www.ema.europa.eu/en/documents/product-information/adynovi-epar-product-information_en.pdf
844,844,https://www.ema.europa.eu/en/documents/product-information/kentera-epar-product-information_en.pdf
845,845,https://www.ema.europa.eu/en/documents/product-information/hyrimoz-epar-product-information_en.pdf
846,846,https://www.ema.europa.eu/documents/product-information/fingolimod-accord-epar-product-information_en.pdf
847,847,https://www.ema.europa.eu/en/documents/product-information/hefiya-epar-product-information_en.pdf
848,848,https://www.ema.europa.eu/en/documents/product-information/trisenox-epar-product-information_en.pdf
849,849,https://www.ema.europa.eu/en/documents/product-information/keppra-epar-product-information_en.pdf
850,850,https://www.ema.europa.eu/en/documents/product-information/trydonis-epar-product-information_en.pdf
851,851,https://www.ema.europa.eu/en/documents/product-information/refixia-epar-product-information_en.pdf
852,852,https://www.ema.europa.eu/en/documents/product-information/jentadueto-epar-product-information_en.pdf
853,853,https://www.ema.europa.eu/en/documents/product-information/vokanamet-epar-product-information_en.pdf
854,854,https://www.ema.europa.eu/en/documents/product-information/invokana-epar-product-information_en.pdf
855,855,https://www.ema.europa.eu/en/documents/product-information/alofisel-epar-product-information_en.pdf
856,856,https://www.ema.europa.eu/documents/product-information/jayempi-epar-product-information_en.pdf
857,857,https://www.ema.europa.eu/en/documents/product-information/brinavess-epar-product-information_en.pdf
858,858,https://www.ema.europa.eu/en/documents/product-information/cellcept-epar-product-information_en.pdf
859,859,https://www.ema.europa.eu/en/documents/product-information/yargesa-epar-product-information_en.pdf
860,860,https://www.ema.europa.eu/en/documents/product-information/phesgo-epar-product-information_en.pdf
861,861,https://www.ema.europa.eu/en/documents/product-information/zavesca-epar-product-information_en.pdf
862,862,https://www.ema.europa.eu/en/documents/product-information/aimovig-epar-product-information_en.pdf
863,863,https://www.ema.europa.eu/en/documents/product-information/ivabradine-accord-epar-product-information_en.pdf
864,864,https://www.ema.europa.eu/en/documents/product-information/bortezomib-hospira-epar-product-information_en.pdf
865,865,https://www.ema.europa.eu/en/documents/product-information/tandemact-epar-product-information_en.pdf
866,866,https://www.ema.europa.eu/en/documents/product-information/jylamvo-epar-product-information_en.pdf
867,867,https://www.ema.europa.eu/en/documents/product-information/tolucombi-epar-product-information_en.pdf
868,868,https://www.ema.europa.eu/en/documents/product-information/zykadia-epar-product-information_en.pdf
869,869,https://www.ema.europa.eu/en/documents/product-information/rivaroxaban-mylan-epar-product-information_en.pdf
870,870,https://www.ema.europa.eu/en/documents/product-information/voxzogo-epar-product-information_en.pdf
871,871,https://www.ema.europa.eu/en/documents/product-information/feraccru-epar-product-information_en.pdf
872,872,https://www.ema.europa.eu/en/documents/product-information/inpremzia-epar-product-information_en.pdf
873,873,https://www.ema.europa.eu/en/documents/product-information/noxafil-epar-product-information_en.pdf
874,874,https://www.ema.europa.eu/en/documents/product-information/gencebok-epar-product-information_en.pdf
875,875,https://www.ema.europa.eu/en/documents/product-information/oprymea-epar-product-information_en.pdf
876,876,https://www.ema.europa.eu/en/documents/product-information/suboxone-epar-product-information_en.pdf
877,877,https://www.ema.europa.eu/en/documents/product-information/orencia-epar-product-information_en.pdf
878,878,https://www.ema.europa.eu/en/documents/product-information/evotaz-epar-product-information_en.pdf
879,879,https://www.ema.europa.eu/en/documents/product-information/temozolomide-teva-epar-product-information_en.pdf
881,881,https://www.ema.europa.eu/en/documents/product-information/steglatro-epar-product-information_en.pdf
882,882,https://www.ema.europa.eu/en/documents/product-information/segluromet-epar-product-information_en.pdf
883,883,https://www.ema.europa.eu/en/documents/product-information/empliciti-epar-product-information_en.pdf
884,884,https://www.ema.europa.eu/en/documents/product-information/karvezide-epar-product-information_en.pdf
885,885,https://www.ema.europa.eu/en/documents/product-information/coaprovel-epar-product-information_en.pdf
886,886,https://www.ema.europa.eu/en/documents/product-information/bridion-epar-product-information_en.pdf
887,887,https://www.ema.europa.eu/en/documents/product-information/zyprexa-velotab-epar-product-information_en.pdf
888,888,https://www.ema.europa.eu/en/documents/product-information/zypadhera-epar-product-information_en.pdf
889,889,https://www.ema.europa.eu/en/documents/product-information/alkindi-epar-product-information_en.pdf
890,890,https://www.ema.europa.eu/en/documents/product-information/baraclude-epar-product-information_en.pdf
891,891,https://www.ema.europa.eu/en/documents/product-information/translarna-epar-product-information_en.pdf
892,892,https://www.ema.europa.eu/en/documents/product-information/efavirenz-teva-epar-product-information_en.pdf
893,893,https://www.ema.europa.eu/en/documents/product-information/datscan-epar-product-information_en.pdf
895,895,https://www.ema.europa.eu/en/documents/product-information/atosiban-sun-epar-product-information_en.pdf
896,896,https://www.ema.europa.eu/en/documents/product-information/ifirmacombi-epar-product-information_en.pdf
897,897,https://www.ema.europa.eu/en/documents/product-information/rasilez-epar-product-information_en.pdf
898,898,https://www.ema.europa.eu/en/documents/product-information/javlor-epar-product-information_en.pdf
899,899,https://www.ema.europa.eu/en/documents/product-information/emselex-epar-product-information_en.pdf
900,900,https://www.ema.europa.eu/en/documents/product-information/busilvex-epar-product-information_en.pdf
901,901,https://www.ema.europa.eu/en/documents/product-information/deferasirox-accord-epar-product-information_en.pdf
904,904,https://www.ema.europa.eu/en/documents/product-information/stalevo-epar-product-information_en.pdf
905,905,https://www.ema.europa.eu/en/documents/product-information/flebogamma-dif-epar-product-information_en.pdf
906,906,https://www.ema.europa.eu/en/documents/product-information/spinraza-epar-product-information_en.pdf
907,907,https://www.ema.europa.eu/en/documents/product-information/simponi-epar-product-information_en.pdf
908,908,https://www.ema.europa.eu/en/documents/product-information/tecovirimat-siga-epar-product-information_en.pdf
909,909,https://www.ema.europa.eu/en/documents/product-information/ikervis-epar-product-information_en.pdf
910,910,https://www.ema.europa.eu/en/documents/product-information/xigduo-epar-product-information_en.pdf
911,911,https://www.ema.europa.eu/en/documents/product-information/ebymect-epar-product-information_en.pdf
912,912,https://www.ema.europa.eu/en/documents/product-information/insulin-aspart-sanofi-epar-product-information_en.pdf
913,913,https://www.ema.europa.eu/en/documents/product-information/tavneos-epar-product-information_en.pdf
914,914,https://www.ema.europa.eu/en/documents/product-information/mektovi-epar-product-information_en.pdf
915,915,https://www.ema.europa.eu/en/documents/product-information/rapilysin-epar-product-information_en.pdf
916,916,https://www.ema.europa.eu/documents/product-information/dengvaxia-epar-product-information_en.pdf
917,917,https://www.ema.europa.eu/en/documents/product-information/cinacalcet-accordpharma-epar-product-information_en.pdf
918,918,https://www.ema.europa.eu/en/documents/product-information/targretin-epar-product-information_en.pdf
919,919,https://www.ema.europa.eu/en/documents/product-information/rolufta-ellipta-previously-rolufta-epar-product-information_en.pdf
920,920,https://www.ema.europa.eu/en/documents/product-information/verkazia-epar-product-information_en.pdf
921,921,https://www.ema.europa.eu/en/documents/product-information/ledaga-epar-product-information_en.pdf
922,922,https://www.ema.europa.eu/en/documents/product-information/zoledronic-acid-accord-epar-product-information_en.pdf
923,923,https://www.ema.europa.eu/en/documents/product-information/repaglinide-accord-epar-product-information_en.pdf
924,924,https://www.ema.europa.eu/en/documents/product-information/duavive-epar-product-information_en.pdf
925,925,https://www.ema.europa.eu/en/documents/product-information/kanjinti-epar-product-information_en.pdf
926,926,https://www.ema.europa.eu/en/documents/product-information/movymia-epar-product-information_en.pdf
927,927,https://www.ema.europa.eu/en/documents/product-information/neulasta-epar-product-information_en.pdf
928,928,https://www.ema.europa.eu/en/documents/product-information/forsteo-epar-product-information_en.pdf
929,929,https://www.ema.europa.eu/en/documents/product-information/plavix-epar-product-information_en.pdf
930,930,https://www.ema.europa.eu/en/documents/product-information/bemrist-breezhaler-epar-product-information_en.pdf
931,931,https://www.ema.europa.eu/documents/product-information/voraxaze-epar-product-information_en.pdf
932,932,https://www.ema.europa.eu/en/documents/product-information/klisyri-epar-product-information_en.pdf
933,933,https://www.ema.europa.eu/documents/product-information/onpattro-epar-product-information_en.pdf
934,934,https://www.ema.europa.eu/en/documents/product-information/lamivudine-teva-pharma-bv-epar-product-information_en.pdf
935,935,https://www.ema.europa.eu/en/documents/product-information/menveo-epar-product-information_en.pdf
936,936,https://www.ema.europa.eu/en/documents/product-information/tybost-epar-product-information_en.pdf
937,937,https://www.ema.europa.eu/en/documents/product-information/libmyris-epar-product-information_en.pdf
938,938,https://www.ema.europa.eu/en/documents/product-information/twinrix-paediatric-epar-product-information_en.pdf
939,939,https://www.ema.europa.eu/en/documents/product-information/twinrix-adult-epar-product-information_en.pdf
940,940,https://www.ema.europa.eu/en/documents/product-information/fendrix-epar-product-information_en.pdf
941,941,https://www.ema.europa.eu/en/documents/product-information/ambirix-epar-product-information_en.pdf
942,942,https://www.ema.europa.eu/en/documents/product-information/azilect-epar-product-information_en.pdf
943,943,https://www.ema.europa.eu/en/documents/product-information/optruma-epar-product-information_en.pdf
944,944,https://www.ema.europa.eu/en/documents/product-information/semglee-epar-product-information_en.pdf
945,945,https://www.ema.europa.eu/en/documents/product-information/hizentra-epar-product-information_en.pdf
946,946,https://www.ema.europa.eu/en/documents/product-information/quinsair-epar-product-information_en.pdf
947,947,https://www.ema.europa.eu/en/documents/product-information/lonsurf-epar-product-information_en.pdf
948,948,https://www.ema.europa.eu/en/documents/product-information/colobreathe-epar-product-information_en.pdf
949,949,https://www.ema.europa.eu/en/documents/product-information/tolura-epar-product-information_en.pdf
950,950,https://www.ema.europa.eu/en/documents/product-information/nexium-control-epar-product-information_en.pdf
951,951,https://www.ema.europa.eu/en/documents/product-information/levetiracetam-accord-epar-product-information_en.pdf
952,952,https://www.ema.europa.eu/en/documents/product-information/protopic-epar-product-information_en.pdf
953,953,https://www.ema.europa.eu/en/documents/product-information/pioglitazone-accord-epar-product-information_en.pdf
954,954,https://www.ema.europa.eu/en/documents/product-information/miglustat-genorph-epar-product-information_en.pdf
955,955,https://www.ema.europa.eu/documents/product-information/artesunate-amivas-epar-product-information_en.pdf
957,957,https://www.ema.europa.eu/en/documents/product-information/memantine-accord-epar-product-information_en.pdf
958,958,https://www.ema.europa.eu/en/documents/product-information/zoely-epar-product-information_en.pdf
959,959,https://www.ema.europa.eu/en/documents/product-information/increlex-epar-product-information_en.pdf
960,960,https://www.ema.europa.eu/en/documents/product-information/biopoin-epar-product-information_en.pdf
961,961,https://www.ema.europa.eu/en/documents/product-information/eporatio-epar-product-information_en.pdf
962,962,https://www.ema.europa.eu/en/documents/product-information/cerdelga-epar-product-information_en.pdf
963,963,https://www.ema.europa.eu/en/documents/product-information/beromun-epar-product-information_en.pdf
964,964,https://www.ema.europa.eu/en/documents/product-information/zyprexa-epar-product-information_en.pdf
965,965,https://www.ema.europa.eu/en/documents/product-information/grastofil-epar-product-information_en.pdf
966,966,https://www.ema.europa.eu/en/documents/product-information/twynsta-epar-product-information_en.pdf
967,967,https://www.ema.europa.eu/en/documents/product-information/mimpara-epar-product-information_en.pdf
968,968,https://www.ema.europa.eu/documents/product-information/rizmoic-epar-product-information_en.pdf
970,970,https://www.ema.europa.eu/en/documents/product-information/imnovid-epar-product-information_en.pdf
971,971,https://www.ema.europa.eu/en/documents/product-information/revlimid-epar-product-information_en.pdf
973,973,https://www.ema.europa.eu/en/documents/product-information/lamivudine-teva-epar-product-information_en.pdf
974,974,https://www.ema.europa.eu/en/documents/product-information/holoclar-epar-product-information_en.pdf
975,975,https://www.ema.europa.eu/en/documents/product-information/mepsevii-epar-product-information_en.pdf
977,977,https://www.ema.europa.eu/en/documents/product-information/mozobil-epar-product-information_en.pdf
979,979,https://www.ema.europa.eu/en/documents/product-information/ebixa-epar-product-information_en.pdf
980,980,https://www.ema.europa.eu/en/documents/product-information/inbrija-epar-product-information_en.pdf
981,981,https://www.ema.europa.eu/en/documents/product-information/mycamine-epar-product-information_en.pdf
982,982,https://www.ema.europa.eu/en/documents/product-information/sixmo-epar-product-information_en.pdf
983,983,https://www.ema.europa.eu/en/documents/product-information/trajenta-epar-product-information_en.pdf
984,984,https://www.ema.europa.eu/en/documents/product-information/peyona-epar-product-information_en.pdf
986,986,https://www.ema.europa.eu/en/documents/product-information/docetaxel-accord-epar-product-information_en.pdf
988,988,https://www.ema.europa.eu/en/documents/product-information/darunavir-krka-epar-product-information_en.pdf
989,989,https://www.ema.europa.eu/en/documents/product-information/zeposia-epar-product-information_en.pdf
990,990,https://www.ema.europa.eu/en/documents/product-information/yentreve-epar-product-information_en.pdf
991,991,https://www.ema.europa.eu/en/documents/product-information/duloxetine-lilly-epar-product-information_en.pdf
992,992,https://www.ema.europa.eu/en/documents/product-information/cymbalta-epar-product-information_en.pdf
993,993,https://www.ema.europa.eu/en/documents/product-information/corlentor-epar-product-information_en.pdf
994,994,https://www.ema.europa.eu/en/documents/product-information/procoralan-epar-product-information_en.pdf
995,995,https://www.ema.europa.eu/en/documents/product-information/temybric-ellipta-epar-product-information_en.pdf
996,996,https://www.ema.europa.eu/en/documents/product-information/amgevita-epar-product-information_en.pdf
997,997,https://www.ema.europa.eu/en/documents/product-information/repaglinide-teva-epar-product-information_en.pdf
998,998,https://www.ema.europa.eu/en/documents/product-information/lenalidomide-krka-dd-epar-product-information_en.pdf
1000,1000,https://www.ema.europa.eu/en/documents/product-information/seebri-breezhaler-epar-product-information_en.pdf
1002,1002,https://www.ema.europa.eu/en/documents/product-information/idelvion-epar-product-information_en.pdf
1003,1003,https://www.ema.europa.eu/en/documents/product-information/abilify-maintena-epar-product-information_en.pdf
1004,1004,https://www.ema.europa.eu/en/documents/product-information/sunitinib-accord-epar-product-information_en.pdf
1005,1005,https://www.ema.europa.eu/en/documents/product-information/jevtana-epar-product-information_en.pdf
1006,1006,https://www.ema.europa.eu/en/documents/product-information/taxotere-epar-product-information_en.pdf
1007,1007,https://www.ema.europa.eu/documents/product-information/qinlock-epar-product-information_en.pdf
1008,1008,https://www.ema.europa.eu/en/documents/product-information/apidra-epar-product-information_en.pdf
1009,1009,https://www.ema.europa.eu/en/documents/product-information/betaferon-epar-product-information_en.pdf
1010,1010,https://www.ema.europa.eu/en/documents/product-information/rebetol-epar-product-information_en.pdf
